,Ips_acuminatus,Orthotomicus_erosus,Ernoporus_tiliae,Eidophelus_fagi,Euwallacea_fornicatus,Euwallacea_funereus,Euwallacea_wallacei,Euwallacea_destruens,Euwallacea_similis,Xyleborus_celsus,Xyleborus_ferrugineus,Xyleborus_glabratus,Xyleborus_perforans,Xyleborus_bispinatus,Xyleborus_monographus,Xyleborus_impressus,Xyleborus_spinulosus,Anisandrus_dispar,Anisandrus_sayi,Cnestus_mutilatus,Cnestus_bimaculatus,Dryocoetes_autographus,Dryocoetes_confusus,Hylesinus_crenatus,Hylesinus_varius,Hylesinus_aculeatus,Crypturgus_hispidulus,Dendroctonus_pseudotsugae,Platypus_cylindrus,Pityogenes_chalcographus,Pseudopityophthorus_minutissimus,Xylosandrus_germanus,Beaverium_insulindicus,Taphrorychus_bicolor,Hylurgus_ligniperda,Tomicus_destruens,Tomicus_piniperda,Tomicus_brevipilosus,Truncaudum_agnatum,Truncaudum_impexum,Coccotrypes_dactyliperda,Ambrosiophilus_atratus,Hadrodemius_globus,Leptoxyleborus_sordicauda,Coptoborus_pseudotenuis,Xyleborinus_andrewesi,Xyleborinus_gracilis,Xyleborinus_attenuatus,Xyleborinus_artestriatus,Xyleborinus_exiguus,Ambrosiodmus_rubricollis,Ambrosiodmus_asperatus,Ambrosiodmus_minor,Ambrosiodmus_lewisi,Ambrosiodmus_obliquus,Ambrosiodmus_tachygraphus,Cyclorhipidion_pelliculosum,Cyclorhipidion_bodoanum,Pseudowebbia_trepanicauda,Microperus_alpha,Microperus_popondettae,Debus_pumilus,Debus_emarginatus,Cryphalus_mangiferae,Webbia_pabo,Diuncus_justus,Diuncus_papatrae,Diuncus_haberkorni,Hypothenemus_hampei,Hypothenemus_birmanus,Hypothenemus_seriatus,Hypothenemus_eruditus,Hypothenemus_obscurus,Eccoptopterus_spinosus,Hylurgops_palliatus,Hylastes_ater,Hylastes_cunicularius,Hylastes_gracilis,Scolytus_schevyrewi,Scolytus_ratzeburgi,Scolytus_intricatus,Scolytus_multistriatus,Scolytus_rugulosus,Scolytus_carpini,Scolytus_dimidiatus,Dendroterus_defectus,Pagiocerus_frontalis,Monarthrum_fasciatum,Monarthrum_mali,Gnathotrichus_materiarius,Pityophthorus_pityographus,Polygraphus_poligraphus,Procryphalus_mucronatus,Trypodendron_signatum,Trypodendron_domesticum,Trypodendron_lineatum,Xyloterinus_politus,Hylocurus_langstoni,Xylocleptes_bispinus,Carphoborus_bifurcus,Pycnarthrum_hispidum,Premnobius_cavipennis,Ips_duplicatus,Ips_pini
Hypothenemus_obscurus,11.4766180855,11.6103215562,11.5039844764,11.5862447913,11.600547499300001,11.6197257255,11.5792511591,11.6391446101,11.617205266700001,11.7087119597,11.7356260591,18.5992608036,11.7258650542,11.707685445300001,11.6627281837,11.643950566400001,11.591091339,11.6235879188,11.6032512835,11.6124021431,11.6494776035,11.5745588162,11.578559654200001,11.5762966049,11.5709249559,11.6654174934,11.5699744791,23.5272939166,23.708208237599997,23.7553224596,23.730509451099998,23.7353654669,23.6897792504,23.6901459027,23.5534493536,23.583348423,23.549156082099998,23.571133174499998,17.0304324239,17.0573697132,17.1579230956,17.1460178181,17.139352971999998,17.1187053744,17.1373035222,17.1177763667,17.147813105399997,17.1320599048,17.1521289144,17.1559933913,22.895056465099998,23.134991259099998,17.148091387199997,17.1563012558,17.1700120525,17.140782187699998,17.125145472499998,17.1473002974,17.1216720787,17.1855340234,17.1382848772,23.2633880244,17.1756839119,17.251967287,17.233885383599997,17.1979740987,17.1807487914,17.1610556361,5.936950104,5.9418986413,0.1857469105,0.2698232966,0.0,17.158392375200002,11.5969007646,11.6092648959,11.648361941600001,11.6535363805,11.6805213514,11.650785711200001,11.641973805000001,11.668560734,11.6164754752,11.6382390231,11.667460563,11.6542707519,11.735584169200001,11.6943119627,11.6664057327,11.725390601600001,11.6619433381,11.5762738422,11.619371751000001,11.6466177651,11.6850661627,11.6245766342,11.7467864991,11.5400709652,11.554444955200001,11.6034016249,11.7023754267,11.584251593000001,11.5363170364,11.611785452100001
Eccoptopterus_spinosus,5.9042471483,6.037950619,5.9316135392,6.0138738541,6.0281765621,6.0473547883,6.0068802218999995,6.0667736729,6.0448343294999995,6.1363410225,6.1632551219,13.0268898664,6.153494116999999,6.1353145081,6.0903572465,6.0715796291999995,6.0187204018,6.0512169816,6.0308803463,6.0400312059,6.0771066663,6.002187879,6.006188717,6.0039256677,5.9985540187,6.0930465562,5.997603541899999,17.9549229794,18.1358373004,18.182951522399996,18.1581385139,18.1629945297,18.1174083132,18.117774965499997,17.9810784164,18.010977485799998,17.9767851449,17.9987622373,11.4580614867,11.484998776,11.585552158399999,11.5736468809,11.566982034799999,11.546334437199999,11.564932585,11.545405429499999,11.575442168199999,11.5596889676,11.5797579772,11.583622454099999,17.3226855279,17.5626203219,11.575720449999999,11.583930318599998,11.597641115299998,11.568411250499999,11.5527745353,11.574929360199999,11.549301141499999,11.6131630862,11.56591394,17.6910170872,11.6033129747,11.679596349799997,11.661514446399998,11.625603161499999,11.608377854199999,11.5886846989,11.6493589408,11.6543074781,17.1140222913,17.1980986774,17.158392375200002,0.0,6.024529827399999,6.0368939586999995,6.0759910044,6.0811654433,6.1081504142,6.078414774,6.0696028678,6.0961897968,6.044104538,6.0658680859,6.0950896258,6.0818998147,6.1632132319999995,6.1219410255,6.0940347955,6.1530196643999995,6.0895724009,6.0039029049999995,6.0470008137999995,6.0742468279,6.1126952254999996,6.052205697,6.1744155619,5.967700027999999,5.982074018,6.0310306876999995,6.1300044895,6.0118806558,5.9639460992,6.0394145149
Hylurgops_palliatus,0.3427555377,0.4764590084,0.37012192860000004,0.4523822435,0.4666849515,0.48586317770000004,0.4453886113,0.5052820623000001,0.4833427189,0.5748494119,0.6017635112999999,7.465398255799999,0.5920025064,0.5738228974999999,0.5288656359,0.5100880186,0.45722879120000004,0.489725371,0.4693887357,0.4785395953,0.5156150557,0.4406962684,0.4446971064,0.4424340571,0.4370624081,0.5315549456,0.43611193130000003,12.3934313688,12.5743456898,12.621459911799999,12.5966469033,12.6015029191,12.5559167026,12.5562833549,12.4195868058,12.4494858752,12.4152935343,12.4372706267,5.896569876099999,5.923507165399999,6.0240605477999996,6.012155270299999,6.005490424199999,5.9848428265999996,6.003440974399999,5.983913818899999,6.0139505575999985,5.998197356999999,6.018266366599999,6.0221308434999985,11.7611939173,12.0011287113,6.0142288393999985,6.022438707999998,6.036149504699998,6.006919639899999,5.991282924699998,6.013437749599999,5.987809530899999,6.051671475599999,6.0044223294,12.1295254766,6.041821364099999,6.118104739199998,6.100022835799998,6.064111550899999,6.046886243599999,6.027193088299999,6.087867330199999,6.0928158675,11.5525306807,11.636607066800002,11.5969007646,6.024529827399999,0.0,0.47540234810000004,0.5144993938,0.5196738327,0.5466588036,0.5169231634,0.5081112571999999,0.5346981862,0.4826129274,0.5043764753,0.5335980151999999,0.5204082041,0.6017216214,0.5604494149,0.5325431849,0.5915280538000001,0.5280807903,0.4424112944,0.4855092032,0.5127552173000001,0.5512036149,0.49071408639999997,0.6129239513,0.4062084174,0.42058240739999997,0.4695390771,0.5685128789,0.4503890452,0.4024544886,0.4779229043
Hylastes_ater,0.355119669,0.4888231397,0.3824860599,0.46474637480000003,0.4790490828,0.498227309,0.4577527426,0.5176461936,0.49570685020000005,0.5872135432,0.6141276426,7.477762387099999,0.6043666377,0.5861870288,0.5412297672,0.5224521499,0.4695929225,0.5020895023,0.481752867,0.49090372660000003,0.527979187,0.4530603997,0.45706123769999996,0.45479818839999997,0.4494265394,0.5439190769000001,0.4484760626,12.4057955001,12.5867098211,12.633824043099999,12.6090110346,12.6138670504,12.5682808339,12.5686474862,12.4319509371,12.4618500065,12.4276576656,12.449634758,5.908934007399999,5.935871296699999,6.0364246791,6.024519401599999,6.017854555499999,5.9972069579,6.015805105699999,5.996277950199999,6.0263146888999986,6.010561488299999,6.030630497899999,6.0344949747999985,11.7735580486,12.0134928426,6.0265929706999986,6.034802839299998,6.048513635999998,6.019283771199999,6.003647055999998,6.025801880899999,6.000173662199999,6.064035606899999,6.0167864607,12.1418896079,6.054185495399999,6.130468870499998,6.112386967099998,6.076475682199999,6.059250374899999,6.039557219599999,6.100231461499999,6.1051799988,11.564894812,11.648971198100002,11.6092648959,6.0368939586999995,0.47540234810000004,0.0,0.1953383717,0.2274960396,0.5590229349,0.5292872947,0.5204753885,0.5470623175,0.49497705869999997,0.5167406066,0.5459621465,0.5327723354,0.6140857527,0.5728135462,0.5449073162,0.6038921851,0.5404449216,0.45477542569999996,0.49787333450000004,0.5251193486,0.5635677462,0.5030782176999999,0.6252880826,0.41857254870000005,0.4329465387,0.4819032084,0.5808770102,0.46275317650000003,0.4148186199,0.49028703560000003
Hylastes_cunicularius,0.39421671469999997,0.5279201854,0.4215831056,0.5038434205,0.5181461285,0.5373243547,0.4968497883,0.5567432393,0.5348038959,0.6263105889,0.6532246882999999,7.5168594328,0.6434636833999999,0.6252840744999999,0.5803268129,0.5615491955999999,0.5086899682,0.541186548,0.5208499126999999,0.5300007723,0.5670762327,0.49215744539999995,0.49615828339999996,0.49389523409999997,0.4885235851,0.5830161226,0.4875731083,12.4448925458,12.6258068668,12.672921088799999,12.6481080803,12.6529640961,12.6073778796,12.6077445319,12.4710479828,12.5009470522,12.4667547113,12.4887318037,5.948031053099999,5.9749683423999995,6.0755217248,6.063616447299999,6.056951601199999,6.0363040036,6.054902151399999,6.035374995899999,6.065411734599999,6.049658533999999,6.069727543599999,6.073592020499999,11.8126550943,12.0525898883,6.065690016399999,6.0738998849999986,6.087610681699998,6.058380816899999,6.0427441016999985,6.064898926599999,6.039270707899999,6.103132652599999,6.0558835064,12.1809866536,6.093282541099999,6.169565916199998,6.151484012799998,6.115572727899999,6.098347420599999,6.078654265299999,6.139328507199999,6.1442770445,11.6039918577,11.688068243800002,11.648361941600001,6.0759910044,0.5144993938,0.1953383717,0.0,0.26659308530000003,0.5981199805999999,0.5683843404,0.5595724341999999,0.5861593632,0.5340741043999999,0.5558376522999999,0.5850591921999999,0.5718693811,0.6531827983999999,0.6119105919,0.5840043618999999,0.6429892308,0.5795419673,0.49387247139999996,0.5369703802,0.5642163943,0.6026647919,0.5421752633999999,0.6643851283,0.4576695944,0.47204358439999994,0.5210002541,0.6199740559,0.5018502222,0.45391566559999996,0.5293840812999999
Hylastes_gracilis,0.3993911536,0.5330946243,0.42675754450000003,0.5090178594,0.5233205674,0.5424987936000001,0.5020242272,0.5619176781999999,0.5399783348,0.6314850277999999,0.6583991272,7.5220338717,0.6486381223,0.6304585134,0.5855012518,0.5667236345,0.5138644071,0.5463609869,0.5260243516,0.5351752112,0.5722506716,0.49733188429999997,0.5013327222999999,0.499069673,0.493698024,0.5881905615,0.4927475472,12.4500669847,12.630981305699999,12.678095527699998,12.6532825192,12.658138534999999,12.612552318499999,12.6129189708,12.4762224217,12.5061214911,12.4719291502,12.4939062426,5.9532054919999995,5.9801427813,6.0806961637,6.0687908861999995,6.062126040099999,6.0414784425,6.0600765903,6.040549434799999,6.070586173499999,6.054832972899999,6.074901982499999,6.078766459399999,11.8178295332,12.0577643272,6.070864455299999,6.079074323899999,6.0927851205999985,6.063555255799999,6.047918540599999,6.070073365499999,6.044445146799999,6.1083070914999995,6.0610579453,12.186161092499999,6.098456979999999,6.174740355099998,6.1566584516999985,6.120747166799999,6.103521859499999,6.083828704199999,6.144502946099999,6.1494514834,11.6091662966,11.693242682700001,11.6535363805,6.0811654433,0.5196738327,0.2274960396,0.26659308530000003,0.0,0.6032944195000001,0.5735587793,0.5647468731,0.5913338021,0.5392485433,0.5610120912000001,0.5902336311,0.57704382,0.6583572373,0.6170850308,0.5891788008,0.6481636697,0.5847164062,0.4990469103,0.5421448191,0.5693908332,0.6078392308,0.5473497023,0.6695595672,0.4628440333,0.47721802329999996,0.526174693,0.6251484948,0.5070246611,0.4590901045,0.5345585202
Scolytus_schevyrewi,0.4263761245,0.5600795952,0.4537425154,0.5360028303,0.5503055383,0.5694837645,0.5290091981,0.5889026491,0.5669633057000001,0.6584699987,0.6853840981,7.5490188426,0.6756230932,0.6574434843,0.6124862227000001,0.5937086054,0.540849378,0.5733459578,0.5530093225,0.5621601821,0.5992356425,0.5243168552,0.5283176932,0.5260546439,0.5206829949,0.6151755324000001,0.5197325181,12.477051955599999,12.657966276599998,12.705080498599997,12.680267490099999,12.685123505899998,12.639537289399998,12.639903941699998,12.503207392599998,12.533106462,12.498914121099999,12.520891213499999,5.9801904629,6.0071277522,6.1076811346,6.0957758571,6.089111010999999,6.0684634134,6.0870615612,6.067534405699999,6.097571144399999,6.081817943799999,6.101886953399999,6.105751430299999,11.844814504099999,12.084749298099998,6.097849426199999,6.106059294799999,6.119770091499999,6.090540226699999,6.074903511499999,6.097058336399999,6.071430117699999,6.1352920624,6.0880429162,12.213146063399998,6.125441950899999,6.201725325999998,6.1836434225999986,6.147732137699999,6.130506830399999,6.110813675099999,6.171487916999999,6.1764364543,11.636151267499999,11.7202276536,11.6805213514,6.1081504142,0.5466588036,0.5590229349,0.5981199805999999,0.6032944195000001,0.0,0.3576635944,0.3488516882,0.37543861720000005,0.3233533584,0.3451169063,0.3743384462,0.6040287909,0.6853422082,0.6440700017000001,0.6161637716999999,0.6751486406,0.6117013770999999,0.5260318812,0.5691297900000001,0.5963758041,0.6348242017000001,0.5743346732,0.6965445380999999,0.48982900420000003,0.5042029942,0.5531596639,0.6521334657,0.5340096320000001,0.4860750754,0.5615434911
Scolytus_ratzeburgi,0.3966404843,0.530343955,0.4240068752,0.5062671901,0.5205698981,0.5397481243,0.4992735579,0.5591670089,0.5372276655,0.6287343585,0.6556484578999999,7.5192832024,0.645887453,0.6277078440999999,0.5827505825,0.5639729652,0.5111137378,0.5436103176,0.5232736822999999,0.5324245419,0.5695000023,0.49458121499999996,0.49858205299999997,0.4963190037,0.4909473547,0.5854398922,0.4899968779,12.4473163154,12.6282306364,12.675344858399999,12.6505318499,12.6553878657,12.6098016492,12.6101683015,12.4734717524,12.5033708218,12.4691784809,12.4911555733,5.950454822699999,5.9773921119999995,6.0779454944,6.066040216899999,6.059375370799999,6.0387277732,6.0573259209999994,6.037798765499999,6.067835504199999,6.052082303599999,6.072151313199999,6.076015790099999,11.8150788639,12.0550136579,6.068113785999999,6.076323654599999,6.090034451299998,6.060804586499999,6.0451678712999986,6.067322696199999,6.041694477499999,6.105556422199999,6.058307276,12.1834104232,6.095706310699999,6.171989685799998,6.153907782399998,6.117996497499999,6.100771190199999,6.081078034899999,6.141752276799999,6.1467008141,11.6064156273,11.690492013400002,11.650785711200001,6.078414774,0.5169231634,0.5292872947,0.5683843404,0.5735587793,0.3576635944,0.0,0.319116048,0.34570297699999997,0.2936177182,0.3153812661,0.344602806,0.5742931507,0.655606568,0.6143343615,0.5864281315,0.6454130004,0.5819657369,0.49629624099999997,0.5393941498,0.5666401639,0.6050885615,0.5445990329999999,0.6668088979,0.460093364,0.47446735399999995,0.5234240237,0.6223978255,0.5042739918,0.4563394352,0.5318078508999999
Scolytus_intricatus,0.3878285781,0.5215320487999999,0.41519496899999997,0.4974552839,0.5117579918999999,0.5309362181,0.4904616517,0.5503551027,0.5284157593000001,0.6199224523,0.6468365517,7.5104712961999995,0.6370755468,0.6188959379,0.5739386763000001,0.555161059,0.5023018316,0.5347984114,0.5144617761,0.5236126356999999,0.5606880961,0.4857693088,0.4897701468,0.4875070975,0.4821354485,0.5766279860000001,0.48118497169999996,12.4385044092,12.6194187302,12.666532952199999,12.6417199437,12.6465759595,12.600989743,12.6013563953,12.4646598462,12.4945589156,12.4603665747,12.4823436671,5.941642916499999,5.9685802057999995,6.0691335882,6.057228310699999,6.050563464599999,6.029915867,6.048514014799999,6.028986859299999,6.059023597999999,6.043270397399999,6.063339406999999,6.067203883899999,11.8062669577,12.0462017517,6.059301879799999,6.0675117483999985,6.081222545099998,6.051992680299999,6.0363559650999985,6.058510789999999,6.032882571299999,6.096744515999999,6.0494953698,12.174598517,6.086894404499999,6.163177779599998,6.145095876199998,6.109184591299999,6.091959283999999,6.072266128699999,6.132940370599999,6.1378889079,11.5976037211,11.681680107200002,11.641973805000001,6.0696028678,0.5081112571999999,0.5204753885,0.5595724341999999,0.5647468731,0.3488516882,0.319116048,0.0,0.3368910708,0.284805812,0.3065693599,0.3357908998,0.5654812444999999,0.6467946618,0.6055224553,0.5776162252999999,0.6366010942,0.5731538306999999,0.4874843348,0.5305822436000001,0.5578282577,0.5962766553000001,0.5357871268,0.6579969916999999,0.4512814578,0.4656554478,0.5146121175,0.6135859193,0.4954620856,0.447527529,0.5229959447
Scolytus_multistriatus,0.41441550709999997,0.5481189778,0.441781898,0.5240422129,0.5383449209,0.5575231471,0.5170485807,0.5769420317,0.5550026883,0.6465093813,0.6734234806999999,7.5370582252,0.6636624757999999,0.6454828668999999,0.6005256053,0.5817479879999999,0.5288887606,0.5613853404,0.5410487050999999,0.5501995647,0.5872750251,0.5123562378,0.5163570758,0.5140940265,0.5087223775,0.603214915,0.5077719007,12.465091338199999,12.646005659199998,12.693119881199998,12.668306872699999,12.673162888499999,12.627576671999998,12.627943324299999,12.491246775199999,12.5211458446,12.486953503699999,12.508930596099999,5.9682298455,5.9951671348,6.0957205172,6.0838152397,6.077150393599999,6.056502796,6.0751009438,6.055573788299999,6.085610526999999,6.069857326399999,6.0899263359999996,6.093790812899999,11.832853886699999,12.072788680699999,6.085888808799999,6.094098677399999,6.107809474099999,6.078579609299999,6.062942894099999,6.085097718999999,6.0594695003,6.123331445,6.0760822988,12.201185445999998,6.113481333499999,6.1897647085999985,6.171682805199999,6.1357715203,6.118546212999999,6.0988530576999995,6.1595272996,6.1644758369,11.6241906501,11.7082670362,11.668560734,6.0961897968,0.5346981862,0.5470623175,0.5861593632,0.5913338021,0.37543861720000005,0.34570297699999997,0.3368910708,0.0,0.31139274100000003,0.33315628890000004,0.3623778288,0.5920681735,0.6733815907999999,0.6321093843,0.6042031542999999,0.6631880232,0.5997407597,0.5140712638,0.5571691726,0.5844151867,0.6228635843,0.5623740557999999,0.6845839207,0.4778683868,0.49224237679999994,0.5411990465,0.6401728483,0.5220490146,0.47411445799999996,0.5495828736999999
Scolytus_rugulosus,0.3623302483,0.496033719,0.3896966392,0.4719569541,0.4862596621,0.5054378883,0.4649633219,0.5248567729,0.5029174295000001,0.5944241225,0.6213382219,7.4849729664,0.611577217,0.5933976081,0.5484403465000001,0.5296627292,0.4768035018,0.5093000816,0.4889634463,0.4981143059,0.5351897663,0.460270979,0.464271817,0.4620087677,0.4566371187,0.5511296562000001,0.45568664189999997,12.413006079399999,12.593920400399998,12.641034622399998,12.616221613899999,12.621077629699998,12.575491413199998,12.575858065499999,12.439161516399999,12.4690605858,12.434868244899999,12.456845337299999,5.9161445867,5.943081876,6.0436352584,6.0317299809,6.025065134799999,6.0044175372,6.023015685,6.003488529499999,6.033525268199999,6.017772067599999,6.0378410771999995,6.041705554099999,11.780768627899999,12.020703421899999,6.033803549999999,6.042013418599999,6.055724215299999,6.026494350499999,6.010857635299999,6.033012460199999,6.0073842415,6.0712461862,6.02399704,12.149100187199998,6.061396074699999,6.1376794497999985,6.119597546399999,6.0836862615,6.066460954199999,6.0467677988999995,6.1074420408,6.1123905781,11.5721053913,11.6561817774,11.6164754752,6.044104538,0.4826129274,0.49497705869999997,0.5340741043999999,0.5392485433,0.3233533584,0.2936177182,0.284805812,0.31139274100000003,0.0,0.2810710301,0.31029257,0.5399829146999999,0.621296332,0.5800241255,0.5521178954999999,0.6111027644,0.5476555008999999,0.461986005,0.5050839138000001,0.5323299279,0.5707783255000001,0.510288797,0.6324986618999999,0.425783128,0.440157118,0.48911378769999997,0.5880875895,0.4699637558,0.4220291992,0.4974976149
Scolytus_carpini,0.3840937962,0.5177972668999999,0.4114601871,0.493720502,0.50802321,0.5272014362,0.4867268698,0.5466203208,0.5246809774000001,0.6161876704,0.6431017698,7.5067365143,0.6333407649,0.615161156,0.5702038944000001,0.5514262771,0.4985670497,0.5310636295,0.5107269942,0.5198778538,0.5569533142,0.48203452690000004,0.4860353649,0.4837723156,0.4784006666,0.5728932041000001,0.4774501898,12.4347696273,12.6156839483,12.662798170299999,12.6379851618,12.6428411776,12.597254961099999,12.5976216134,12.4609250643,12.4908241337,12.4566317928,12.4786088852,5.9379081346,5.9648454239,6.0653988063,6.0534935288,6.046828682699999,6.0261810851,6.0447792329,6.025252077399999,6.055288816099999,6.039535615499999,6.0596046250999995,6.063469101999999,11.8025321758,12.0424669698,6.055567097899999,6.063776966499999,6.077487763199999,6.048257898399999,6.032621183199999,6.054776008099999,6.0291477894,6.0930097341,6.0457605879,12.1708637351,6.083159622599999,6.1594429976999985,6.141361094299999,6.1054498094,6.088224502099999,6.0685313467999995,6.1292055887,6.134154126,11.5938689392,11.677945325300001,11.6382390231,6.0658680859,0.5043764753,0.5167406066,0.5558376522999999,0.5610120912000001,0.3451169063,0.3153812661,0.3065693599,0.33315628890000004,0.2810710301,0.0,0.3320561179,0.5617464625999999,0.6430598799,0.6017876734000001,0.5738814433999999,0.6328663123,0.5694190487999999,0.4837495529,0.5268474617000001,0.5540934758,0.5925418734000001,0.5320523449,0.6542622097999999,0.4475466759,0.4619206659,0.5108773356,0.6098511374,0.4917273037,0.4437927471,0.5192611628
Scolytus_dimidiatus,0.4133153361,0.5470188067999999,0.44068172699999997,0.5229420418999999,0.5372447498999999,0.5564229761,0.5159484097,0.5758418607,0.5539025173000001,0.6454092103,0.6723233097,7.5359580542,0.6625623048,0.6443826959,0.5994254343000001,0.580647817,0.5277885896,0.5602851694,0.5399485341,0.5490993936999999,0.5861748541,0.5112560668,0.5152569048,0.5129938555,0.5076222065,0.6021147440000001,0.5066717297,12.4639911672,12.6449054882,12.692019710199999,12.6672067017,12.6720627175,12.626476500999999,12.6268431533,12.4901466042,12.5200456736,12.4858533327,12.5078304251,5.9671296745,5.9940669638,6.0946203462,6.0827150687,6.076050222599999,6.055402625,6.0740007728,6.054473617299999,6.084510355999999,6.068757155399999,6.0888261649999995,6.092690641899999,11.8317537157,12.0716885097,6.084788637799999,6.092998506399999,6.106709303099999,6.077479438299999,6.061842723099999,6.083997547999999,6.0583693293,6.122231274,6.0749821278,12.200085275,6.112381162499999,6.1886645375999985,6.170582634199999,6.1346713493,6.117446041999999,6.0977528866999995,6.1584271286,6.1633756659,11.6230904791,11.707166865200001,11.667460563,6.0950896258,0.5335980151999999,0.5459621465,0.5850591921999999,0.5902336311,0.3743384462,0.344602806,0.3357908998,0.3623778288,0.31029257,0.3320561179,0.0,0.5909680024999999,0.6722814198,0.6310092133,0.6031029832999999,0.6620878522,0.5986405886999999,0.5129710928,0.5560690016000001,0.5833150157,0.6217634133000001,0.5612738848,0.6834837496999999,0.4767682158,0.4911422058,0.5400988755,0.6390726773,0.5209488436,0.473014287,0.5484827027
Dendroterus_defectus,0.400125525,0.5338289957,0.4274919159,0.5097522308,0.5240549388,0.543233165,0.5027585986,0.5626520496,0.5407127062,0.6322193992,0.6591334985999999,7.5227682431,0.6493724936999999,0.6311928847999999,0.5862356232,0.5674580059,0.5145987785,0.5470953583,0.5267587229999999,0.5359095826,0.572985043,0.49806625569999996,0.5020670937,0.4998040444,0.4944323954,0.5889249329,0.4934819186,12.4508013561,12.631715677099999,12.678829899099998,12.6540168906,12.6588729064,12.613286689899999,12.6136533422,12.4769567931,12.5068558625,12.4726635216,12.494640614,5.9539398634,5.9808771527,6.0814305351,6.0695252576,6.062860411499999,6.0422128139,6.0608109617,6.041283806199999,6.071320544899999,6.055567344299999,6.075636353899999,6.079500830799999,11.8185639046,12.0584986986,6.071598826699999,6.079808695299999,6.093519491999999,6.064289627199999,6.048652911999999,6.070807736899999,6.045179518199999,6.1090414629,6.0617923167,12.1868954639,6.099191351399999,6.175474726499998,6.157392823099999,6.121481538199999,6.104256230899999,6.084563075599999,6.1452373174999995,6.1501858548,11.609900668,11.693977054100001,11.6542707519,6.0818998147,0.5204082041,0.5327723354,0.5718693811,0.57704382,0.6040287909,0.5742931507,0.5654812444999999,0.5920681735,0.5399829146999999,0.5617464625999999,0.5909680024999999,0.0,0.6590916086999999,0.6178194022,0.5899131722,0.6488980411,0.5854507776,0.49978128169999997,0.5428791905,0.5701252046,0.6085736022,0.5480840736999999,0.6702939386,0.4635784047,0.47795239469999995,0.5269090644,0.6258828662,0.5077590325,0.4598244759,0.5352928915999999
Pagiocerus_frontalis,0.48143894229999995,0.6151424129999999,0.5088053332,0.5910656481,0.6053683561,0.6245465823,0.5840720158999999,0.6439654668999999,0.6220261235,0.7135328164999999,0.7404469159,7.604081660399999,0.7306859109999999,0.7125063021,0.6675490405,0.6487714231999999,0.5959121958,0.6284087756,0.6080721403,0.6172229999,0.6542984602999999,0.5793796729999999,0.5833805109999999,0.5811174616999999,0.5757458126999999,0.6702383502,0.5747953359,12.5321147734,12.7130290944,12.760143316399999,12.7353303079,12.7401863237,12.6946001072,12.6949667595,12.5582702104,12.5881692798,12.5539769389,12.5759540313,6.035253280699999,6.062190569999999,6.1627439524,6.150838674899999,6.144173828799999,6.1235262312,6.142124378999999,6.122597223499999,6.152633962199999,6.136880761599999,6.156949771199999,6.160814248099999,11.8998773219,12.1398121159,6.152912243999999,6.161122112599998,6.174832909299998,6.145603044499999,6.129966329299998,6.152121154199999,6.126492935499999,6.190354880199999,6.143105734,12.2682088812,6.180504768699999,6.256788143799998,6.238706240399998,6.202794955499999,6.185569648199999,6.165876492899999,6.226550734799999,6.2314992721,11.6912140853,11.775290471400002,11.735584169200001,6.1632132319999995,0.6017216214,0.6140857527,0.6531827983999999,0.6583572373,0.6853422082,0.655606568,0.6467946618,0.6733815907999999,0.621296332,0.6430598799,0.6722814198,0.6590916086999999,0.0,0.6991328195,0.6712265894999999,0.7302114583999999,0.6667641948999999,0.5810946989999999,0.6241926078,0.6514386218999999,0.6898870195,0.629397491,0.7516073558999999,0.544891822,0.5592658119999999,0.6082224816999999,0.7071962835,0.5890724498,0.5411378931999999,0.6166063089
Monarthrum_fasciatum,0.4401667358,0.5738702065,0.4675331267,0.5497934416,0.5640961496,0.5832743758000001,0.5427998093999999,0.6026932603999999,0.580753917,0.6722606099999999,0.6991747094,7.5628094539,0.6894137045,0.6712340956,0.626276834,0.6074992167,0.5546399893,0.5871365691,0.5667999338,0.5759507934,0.6130262538,0.5381074665,0.5421083044999999,0.5398452551999999,0.5344736062,0.6289661437,0.5335231294,12.4908425669,12.671756887899999,12.718871109899998,12.6940581014,12.6989141172,12.653327900699999,12.653694553,12.5169980039,12.5468970733,12.5127047324,12.5346818248,5.9939810742,6.0209183635,6.1214717459,6.1095664684,6.102901622299999,6.0822540247,6.1008521725,6.081325016999999,6.111361755699999,6.095608555099999,6.1156775646999995,6.119542041599999,11.8586051154,12.0985399094,6.111640037499999,6.119849906099999,6.133560702799999,6.104330837999999,6.088694122799999,6.110848947699999,6.0852207289999996,6.1490826737,6.1018335275,12.2269366747,6.139232562199999,6.215515937299998,6.197434033899999,6.1615227489999995,6.144297441699999,6.124604286399999,6.1852785283,6.1902270656,11.6499418788,11.734018264900001,11.6943119627,6.1219410255,0.5604494149,0.5728135462,0.6119105919,0.6170850308,0.6440700017000001,0.6143343615,0.6055224553,0.6321093843,0.5800241255,0.6017876734000001,0.6310092133,0.6178194022,0.6991328195,0.0,0.2271513192,0.6889392518999999,0.6254919884,0.5398224924999999,0.5829204013,0.6101664153999999,0.648614813,0.5881252845,0.7103351494,0.5036196155,0.5179936055,0.5669502752,0.665924077,0.5478002433,0.4998656867,0.5753341024
